10.92997
10.632921
10.632921
9.84748
7.564182
5.746805
5.1184344
5.1168604
6.082075
7.7331095
9.124409
10.455196
11.231044
14.360688
17.376715
14.486947
16.06782
16.649126
19.036953
23.619656
25.970213
31.086498
12.014665
